time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_pert1,tau_pert2
0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,-2.747252747252915128e-02,-5.494505494507251342e-03,1.907377737087045944e-04,-1.907377737087045944e-04,-2.747252747252915128e-02,-5.494505494507251342e-03,5.999992483917760744e+00,4.697851195659384915e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-3.702230120485306001e-256,2.409806527547517024e-136
3.030467033386230469e-02,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,-1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.999992452801780729e+00,4.703734948786760239e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,-1.321489275565643696e-251,9.746523430015772461e-132
6.060814857482910156e-02,4.062714579995407860e-02,-5.550469214923303696e-02,1.334381740099393143e+00,-1.825333512400113323e+00,4.062714579995407860e-02,-5.550469214923303696e-02,1.334381740099393143e+00,-1.825333512400113323e+00,5.999246239875834164e+00,4.999995364236237139e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.558974358974358765e+00,7.296703296703288544e-01,-4.291877068810291071e-247,3.280250593413374378e-127
9.091138839721679688e-02,1.565957122148464720e-01,-2.168688487067971238e-01,3.826936231723187198e+00,-5.324980348746408687e+00,1.565957122148464720e-01,-2.168688487067971238e-01,3.826936231723187198e+00,-5.324980348746408687e+00,1.949499575812104313e+00,4.999999999999999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.039560439560439420e+00,7.472527472527463743e-01,-1.268277544303742879e-242,9.186584015174354761e-123
1.212148666381835938e-01,3.442816815442135692e-01,-4.716945143816282382e-01,6.193545435178374525e+00,-8.409122664022650184e+00,3.442816815442135692e-01,-4.716945143816282382e-01,6.193545435178374525e+00,-8.409122664022650184e+00,-7.383597397796093365e-01,4.999999971848693159e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.705494505494505653e+00,6.241758241758237347e-01,-3.410081274421229338e-238,2.140872563853694892e-118
1.515183448791503906e-01,5.594338902876323516e-01,-7.455939574273280357e-01,7.099917937887337160e+00,-9.038548013126078473e+00,5.594338902876323516e-01,-7.455939574273280357e-01,7.099917937887337160e+00,-9.038548013126078473e+00,-2.342029659038573075e-01,4.999977654943905669e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.983882783882783940e+00,4.131868131868134952e-01,-8.342544936922362519e-234,4.151617355029243138e-114
1.818218231201171875e-01,7.413977264057365346e-01,-9.527351796749830015e-01,6.004717830447269478e+00,-6.835559291263931136e+00,7.413977264057365346e-01,-9.527351796749830015e-01,6.004717830447269478e+00,-6.835559291263931136e+00,2.571749034127961853e+00,4.999999999999999445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.062271062271054944e-01,1.963369963369956395e-01,-1.857016562962864744e-229,6.699363733037381804e-110
2.121253013610839844e-01,8.852140077821015751e-01,-1.070992599374379850e+00,4.745867132240353392e+00,-3.902437164441621587e+00,8.852140077821015751e-01,-1.070992599374379850e+00,4.745867132240353392e+00,-3.902437164441621587e+00,5.933202143754077618e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.963369963369956395e-01,3.428571428571434154e-01,-3.761113139559657829e-225,8.995794665848776225e-106
2.424287796020507812e-01,1.011482413977264017e+00,-1.136987869077591640e+00,4.166795811065086674e+00,-2.177811707898066107e+00,1.011482413977264017e+00,-1.136987869077591640e+00,4.166795811065086674e+00,-2.177811707898066107e+00,5.995420329940380100e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.704761904761904034e+00,4.131868131868134952e-01,-6.931072094064992373e-221,1.005160113544472754e-101
2.727322578430175781e-01,1.150339513237200961e+00,-1.206416418707560112e+00,4.582216541473387750e+00,-2.291108270736693875e+00,1.150339513237200961e+00,-1.206416418707560112e+00,4.582216541473387750e+00,-2.291108270736693875e+00,5.989667227746057421e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.957509157509157660e+00,5.245421245421244549e-01,-1.162165108428061280e-216,9.345890674469228339e-98
3.030354976654052734e-01,1.318570229648280190e+00,-1.293774319066148593e+00,5.551575257203761105e+00,-2.882790779817854254e+00,1.318570229648280190e+00,-1.293774319066148593e+00,5.551575257203761105e+00,-2.882790779817854254e+00,5.922981117902100578e+00,4.999999999999624745e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.641025641025641413e+00,5.186813186813186149e-01,-1.773040462379756645e-212,7.230958734060227852e-94
3.333387374877929688e-01,1.522278171969176697e+00,-1.387998779278248662e+00,6.722315617566388291e+00,-3.109385688275089876e+00,1.522278171969176697e+00,-1.387998779278248662e+00,6.722315617566388291e+00,-3.109385688275089876e+00,5.397206656990688245e+00,4.999999909893692585e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.764102564102564052e+00,4.249084249084251752e-01,-2.461233733018441232e-208,4.655440780665130120e-90
3.636422157287597656e-01,1.754978255893798078e+00,-1.475356679636835366e+00,7.678989259062604766e+00,-2.882768098893972120e+00,1.754978255893798078e+00,-1.475356679636835366e+00,7.678989259062604766e+00,-2.882768098893972120e+00,3.745440851726208997e+00,4.999926580698172973e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.016117216117216060e+00,4.542124542124543751e-01,-3.108640270684018541e-204,2.494109215117465953e-86
3.939456939697265625e-01,2.010948348210879644e+00,-1.546692607003890885e+00,8.446888184968800672e+00,-2.354050805647042832e+00,2.010948348210879644e+00,-1.546692607003890885e+00,8.446888184968800672e+00,-2.354050805647042832e+00,1.608280182179368856e+00,4.993236121924648496e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.347985347985347637e+00,4.307692307692310152e-01,-3.572493741172995592e-200,1.111884981738988018e-82
4.242489337921142578e-01,2.272259098191806714e+00,-1.587510490577553668e+00,8.623195127402635052e+00,-1.346980844718358661e+00,2.272259098191806714e+00,-1.587510490577553668e+00,8.623195127402635052e+00,-1.346980844718358661e+00,4.154025994916821229e-01,4.883799583671633582e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.701098901098900384e+00,4.073260073260076553e-01,-3.735561427592713555e-196,4.124715497076415799e-79
4.545524120330810547e-01,2.510299839780270048e+00,-1.578355077439535847e+00,7.855228356811521984e+00,3.021241675696739182e-01,2.510299839780270048e+00,-1.578355077439535847e+00,7.855228356811521984e+00,3.021241675696739182e-01,-2.402194285557871511e-01,4.216646863103677978e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.673260073260072645e+00,3.545787545787550954e-01,-3.554051248890249593e-192,1.273262268215952455e-75
